id,دانشكده,گروه آموزشي,شماره و گروه درس,نام درس,واحد کل,واحد ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنسيت,نام استاد,زمان و مكان ارائه/ امتحان,توضيحات,امكان اخذ درس توسط ساير مراكز,حذف اضطراري
1957,مهندسي شهيد نيكبخت,مهندسي عمران,2416794_01,مدلسازي جريان و الودگي منابع اب زير زميني,3,0,15,0,0,مختلط,هاشمي منفرد سيد آرمان,"درس(ت): دوشنبه    13:00-15:00 مکان: دفتركار
 درس(ت): سه شنبه   18:00-20:00 مکان: دفتركار
  امتحان(1404.10.30)  ساعت : 07:30-09:30",,-,امكان دارد
1958,مهندسي شهيد نيكبخت,مهندسي شيمي,2418018_01,پايان نامه كارشناسي ارشد,6,0,15,5,0,مختلط,اساتيد گروه آموزشي,,,-,امكان دارد
1959,مهندسي شهيد نيكبخت,مهندسي شيمي,2418022_01,مباحث ويژه1,3,0,1,1,0,مختلط,يوسفي وجيهه,"درس(ت): شنبه      09:30-11:30 مکان: سالن كنفرانس شيمي
 درس(ت): چهارشنبه  07:30-09:30 مکان: دفتركار
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1960,مهندسي شهيد نيكبخت,مهندسي شيمي,2418022_02,مباحث ويژه1,3,0,1,0,0,مختلط,صميمي عبدالرضا,"درس(ت): پنج شنبه  07:30-09:30 مکان: دفتركار
 درس(ت): پنج شنبه  09:30-11:30 مکان: دفتركار
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1961,مهندسي شهيد نيكبخت,مهندسي شيمي,2418022_03,مباحث ويژه1,3,0,2,0,0,مختلط,بيدار بهاره,"درس(ت): سه شنبه   07:30-09:30 مکان: سالن كنفرانس شيمي
 درس(ت): سه شنبه   09:30-11:30 مکان: دفتركار
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1962,مهندسي شهيد نيكبخت,مهندسي شيمي,2418024_01,مكانيك سيالات دوفازي,2,0,35,19,0,مختلط,بيدار بهاره,"درس(ت): دوشنبه    18:00-20:00
  امتحان(1404.10.30)  ساعت : 07:30-09:30",,-,امكان دارد
1963,مهندسي شهيد نيكبخت,مهندسي شيمي,2418035_01,انتقال جرم پيشرفته( دكتري),3,0,1,1,0,مختلط,ذاكري مژگان,"درس(ت): سه شنبه   15:00-17:00
 درس(ت): چهارشنبه  18:00-20:00 مکان: سالن كنفرانس شيمي
  امتحان(1404.11.05)  ساعت : 07:30-09:30",,-,امكان دارد
1964,مهندسي شهيد نيكبخت,مهندسي شيمي,2418038_01,پديده هاي سطحي (دكترا),3,0,2,1,0,مختلط,صميمي عبدالرضا,"درس(ت): چهارشنبه  13:00-15:00
 درس(ت): چهارشنبه  15:00-17:00
  امتحان(1404.11.01)  ساعت : 09:30-11:30",,-,امكان دارد
1965,مهندسي شهيد نيكبخت,مهندسي شيمي,2418048_01,معادلات ديفرانسيل,3,0,45,14,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): شنبه      13:00-15:00 مکان: كلاس 106
 درس(ت): يك شنبه   18:00-20:00 مکان: كلاس 106
  امتحان(1404.11.08)  ساعت : 07:30-09:30",,-,امكان دارد
1966,مهندسي شهيد نيكبخت,مهندسي شيمي,2418049_01,مقدمه اي بر مهندسي شيمي,2,0,20,4,0,مختلط,صادقي جعفر,"درس(ت): چهارشنبه  09:30-11:30 مکان: كلاس 211
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1967,مهندسي شهيد نيكبخت,مهندسي شيمي,2418050_01,زبان تخصصي مهندسي شيمي,2,0,35,16,0,مختلط,صميمي عبدالرضا,"درس(ت): سه شنبه   15:00-17:00 مکان: كلاس 106
  امتحان(1404.11.01)  ساعت : 09:30-11:30",,-,امكان دارد
1968,مهندسي شهيد نيكبخت,مهندسي شيمي,2418054_01,محاسبات عددي پيشرفته,3,0,10,0,0,مختلط,محبي كلهري داود,"درس(ت): سه شنبه   09:30-11:30 مکان: كلاس 210
 درس(ت): سه شنبه   13:00-15:00 مکان: كلاس 210
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1969,مهندسي شهيد نيكبخت,مهندسي شيمي,2418059_01,بهينه سازي فرايند ها در مهندسي شيمي,3,0,15,0,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): سه شنبه   15:00-17:00 مکان: سالن كنفرانس شيمي
 درس(ت): سه شنبه   18:00-20:00 مکان: سالن كنفرانس شيمي
  امتحان(1404.11.08)  ساعت : 09:30-11:30",,-,امكان دارد
1970,مهندسي شهيد نيكبخت,مهندسي شيمي,2418063_01,رساله,24,0,10,7,0,مختلط,اساتيد گروه آموزشي,,,-,امكان دارد
1971,مهندسي شهيد نيكبخت,مهندسي شيمي,2418068_01,افزايش مقياس فرايند ها,3,0,1,0,0,مختلط,زيودار مرتضي,"درس(ت): پنج شنبه  07:30-09:30 مکان: سالن كنفرانس شيمي
 درس(ت): پنج شنبه  09:30-11:30 مکان: سالن كنفرانس شيمي
  امتحان(1404.11.08)  ساعت : 09:30-11:30",,-,امكان دارد
1972,مهندسي شهيد نيكبخت,مهندسي شيمي,2418069_01,برنامه سازي كامپيوتر,3,0,35,0,0,مختلط,صادقي جعفر,"درس(ت): دوشنبه    13:00-15:00 مکان: كلاس 210
 درس(ت): چهارشنبه  07:30-09:30 مکان: كلاس 106
  امتحان(1404.10.30)  ساعت : 07:30-09:30",,-,امكان دارد
1973,مهندسي شهيد نيكبخت,مهندسي شيمي,2418069_02,برنامه سازي كامپيوتر,3,0,20,2,0,مختلط,مقدم ديمه حميد,"درس(ت): يك شنبه   18:00-20:00 مکان: كلاس 201
 درس(ت): چهارشنبه  13:00-15:00 مکان: كلاس 210
  امتحان(1404.10.30)  ساعت : 07:30-09:30",,-,امكان دارد
1974,مهندسي شهيد نيكبخت,مهندسي شيمي,2418070_02,شيمي عمومي,3,0,40,12,0,مختلط,يوسفي وجيهه,"درس(ت): سه شنبه   09:30-11:30 مکان: كلاس 107
 درس(ت): چهارشنبه  09:30-11:30 مکان: كلاس 210
  امتحان(1404.11.06)  ساعت : 07:30-09:30",,-,امكان دارد
1975,مهندسي شهيد نيكبخت,مهندسي شيمي,2418071_01,اشنايي با مهندسي شيمي (كاربيني),1,1,35,1,0,مختلط,محبي كلهري داود,"درس(ع): دوشنبه    18:00-20:00
  امتحان(1404.11.07)  ساعت : 09:30-11:30",,-,امكان دارد
1976,مهندسي شهيد نيكبخت,مهندسي شيمي,2418101_01,رياضيات مهندسي,3,0,30,4,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): شنبه      18:00-20:00 مکان: كلاس 106
 درس(ت): دوشنبه    18:00-20:00 مکان: كلاس 106
  امتحان(1404.10.29)  ساعت : 07:30-09:30",,-,امكان دارد
1977,مهندسي شهيد نيكبخت,مهندسي شيمي,2418102_01,استاتيك ومقاومت مصالح,3,0,45,13,0,مختلط,يوسفي وجيهه,"درس(ت): يك شنبه   07:30-09:30 مکان: كلاس 210
 درس(ت): سه شنبه   07:30-09:30 مکان: كلاس 210
  امتحان(1404.11.05)  ساعت : 07:30-09:30",,-,امكان دارد
1978,مهندسي شهيد نيكبخت,مهندسي شيمي,2418171_01,پديده هاي انتقال پيشرفته (دكترا),3,0,1,0,0,مختلط,رزاقي كيانوش,"درس(ت): چهارشنبه  07:30-09:30 مکان: سالن كنفرانس شيمي
 درس(ت): چهارشنبه  09:30-11:30 مکان: دفتركار
  امتحان(1404.11.07)  ساعت : 07:30-09:30",,-,امكان دارد
1979,مهندسي شهيد نيكبخت,مهندسي شيمي,2418189_01,تجزيه و تحليل آماري فرايندها,3,0,2,1,0,مختلط,زهدي سيد حسين,"درس(ت): سه شنبه   15:00-17:00
 درس(ت): سه شنبه   18:00-20:00
  امتحان(1404.11.06)  ساعت : 07:30-09:30",,-,امكان دارد
1980,مهندسي شهيد نيكبخت,مهندسي شيمي,2418201_01,موازنه ي انرژي و مواد,4,0,35,11,0,مختلط,صميمي عبدالرضا,"درس(ت): شنبه      09:30-11:30 مکان: كلاس 106
 درس(ت): دوشنبه    09:30-11:30 مکان: كلاس 106
  امتحان(1404.10.28)  ساعت : 09:30-11:30",,-,امكان دارد
1981,مهندسي شهيد نيكبخت,مهندسي شيمي,2418203_01,آزمايشگاه مكانيك سيالات,1,1,13,13,0,مختلط,ذاكري مژگان,درس(ع): چهارشنبه  09:30-11:30,,-,امكان ندارد
1982,مهندسي شهيد نيكبخت,مهندسي شيمي,2418203_02,آزمايشگاه مكانيك سيالات,1,1,10,8,0,مختلط,ذاكري مژگان,درس(ع): سه شنبه   07:30-09:30,,-,امكان ندارد
1983,مهندسي شهيد نيكبخت,مهندسي شيمي,2418204_01,ترموديناميك مهندسي شيمي 1,3,0,45,28,0,مختلط,مقدم ديمه حميد,"درس(ت): شنبه      15:00-17:00 مکان: كلاس 204
 درس(ت): سه شنبه   07:30-09:30 مکان: كلاس 207
  امتحان(1404.11.04)  ساعت : 07:30-09:30",,-,امكان دارد
1984,مهندسي شهيد نيكبخت,مهندسي شيمي,2418205_01,ترموديناميك مهندسي شيمي 2,3,0,35,16,0,مختلط,محبي كلهري داود,"درس(ت): يك شنبه   09:30-11:30 مکان: كلاس 208
 درس(ت): دوشنبه    07:30-09:30 مکان: كلاس 210
  امتحان(1404.11.06)  ساعت : 07:30-09:30",,-,امكان دارد
1985,مهندسي شهيد نيكبخت,مهندسي شيمي,2418206_01,انتقال حرارت 1,3,0,35,31,0,مختلط,بيدار بهاره,"درس(ت): يك شنبه   07:30-09:30 مکان: كلاس 106
 درس(ت): چهارشنبه  07:30-09:30
  امتحان(1404.10.30)  ساعت : 09:30-11:30",,-,امكان دارد
1986,مهندسي شهيد نيكبخت,مهندسي شيمي,2418207_01,آزمايشگاه انتقال حرارت,1,1,8,0,0,مختلط,خليلي پورلنگرودي ميرمحمد,درس(ع): سه شنبه   07:30-09:30,,-,امكان ندارد
1987,مهندسي شهيد نيكبخت,مهندسي شيمي,2418208_01,انتقال جرم,3,0,35,30,0,مختلط,ذاكري مژگان,"درس(ت): شنبه      09:30-11:30 مکان: كلاس 211
 درس(ت): دوشنبه    09:30-11:30 مکان: كلاس 211
  امتحان(1404.11.05)  ساعت : 07:30-09:30",,-,امكان دارد
1988,مهندسي شهيد نيكبخت,مهندسي شيمي,2418210_01,آزمايشگاه عمليات واحد,1,1,12,10,0,مختلط,مقدم ديمه حميد,درس(ع): شنبه      07:30-09:30,,-,امكان ندارد
1989,مهندسي شهيد نيكبخت,مهندسي شيمي,2418211_01,شيمي فيزيك مهندسي شيمي,3,0,25,12,0,مختلط,زهدي سيد حسين,"درس(ت): شنبه      07:30-09:30 مکان: كلاس 210
 درس(ت): دوشنبه    07:30-09:30 مکان: كلاس 106
  امتحان(1404.11.06)  ساعت : 09:30-11:30",,-,امكان دارد
1990,مهندسي شهيد نيكبخت,مهندسي شيمي,2418214_01,كنترل فرايندها,3,0,35,17,0,مختلط,صادقي جعفر,"درس(ت): يك شنبه   15:00-17:00 مکان: كلاس 106
 درس(ت): سه شنبه   09:30-11:30 مکان: سالن كنفرانس شيمي
  امتحان(1404.10.28)  ساعت : 09:30-11:30",,-,امكان دارد
1991,مهندسي شهيد نيكبخت,مهندسي شيمي,2418215_01,آزمايشگاه كنترل فرايندها,1,1,8,6,0,مختلط,خليلي پورلنگرودي ميرمحمد,درس(ع): چهارشنبه  07:30-09:30,,-,امكان دارد
1992,مهندسي شهيد نيكبخت,مهندسي شيمي,2418216_01,كاربرد رياضيات درمهندسي شيمي,3,0,35,1,0,مختلط,محبي كلهري داود,"درس(ت): يك شنبه   13:00-15:00 مکان: كلاس 106
 درس(ت): دوشنبه    15:00-17:00 مکان: كلاس 106
  امتحان(1404.11.01)  ساعت : 09:30-11:30",,-,امكان دارد
1993,مهندسي شهيد نيكبخت,مهندسي شيمي,2418218_01,پروژه  كارشناسي,3,0,20,2,0,مختلط,اساتيد گروه آموزشي,,,-,امكان ندارد
1994,مهندسي شهيد نيكبخت,مهندسي شيمي,2418222_01,مكانيك سيالات 1,3,0,45,17,0,مختلط,رزاقي كيانوش,"درس(ت): سه شنبه   09:30-11:30 مکان: كلاس 201
 درس(ت): چهارشنبه  13:00-15:00 مکان: كلاس 201
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1995,مهندسي شهيد نيكبخت,مهندسي شيمي,2418224_01,مكانيك سيالات 2,2,0,35,28,0,مختلط,ذاكري مژگان,"درس(ت): چهارشنبه  15:00-17:00 مکان: كلاس 211
  امتحان(1404.11.07)  ساعت : 07:30-09:30",,-,امكان دارد
1996,مهندسي شهيد نيكبخت,مهندسي شيمي,2418230_01,كارآموزي,2,2,1,0,0,مختلط,اساتيد گروه آموزشي,,,-,امكان دارد
1997,مهندسي شهيد نيكبخت,مهندسي شيمي,2418230_02,كارآموزي,2,2,1,0,0,مختلط,اساتيد گروه آموزشي,,,-,امكان دارد
1998,مهندسي شهيد نيكبخت,مهندسي شيمي,2418232_01,رياضي مهندسي,3,0,40,10,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): شنبه      18:00-20:00 مکان: كلاس 106
 درس(ت): دوشنبه    18:00-20:00 مکان: كلاس 106
  امتحان(1404.10.29)  ساعت : 07:30-09:30",,-,امكان دارد
1999,مهندسي شهيد نيكبخت,مهندسي شيمي,2418270_01,شيمي فيزيك,3,0,30,10,0,مختلط,زهدي سيد حسين,"درس(ت): شنبه      07:30-09:30 مکان: كلاس 210
 درس(ت): دوشنبه    07:30-09:30 مکان: كلاس 106
  امتحان(1404.11.06)  ساعت : 09:30-11:30",,-,امكان دارد
2000,مهندسي شهيد نيكبخت,مهندسي شيمي,2418307_01,كارگاه نرم افزار در مهندسي شيمي,1,1,35,16,0,مختلط,بيدار بهاره,"درس(ع): شنبه      18:00-20:00 مکان: سالن كنفرانس شيمي
  امتحان(1404.10.29)  ساعت : 09:30-11:30",,-,امكان ندارد
2001,مهندسي شهيد نيكبخت,مهندسي شيمي,2418401_01,عمليات واحد2,3,0,35,13,0,مختلط,رزاقي كيانوش,"درس(ت): شنبه      09:30-11:30 مکان: كلاس 210
 درس(ت): دوشنبه    09:30-11:30 مکان: كلاس 210
  امتحان(1404.11.04)  ساعت : 07:30-09:30",,-,امكان دارد
2002,مهندسي شهيد نيكبخت,مهندسي شيمي,2418415_01,ايمني در صنايع,2,0,35,13,0,مختلط,خليلي پورلنگرودي ميرمحمد,"درس(ت): سه شنبه   18:00-20:00 مکان: كلاس 109
  امتحان(1404.11.07)  ساعت : 09:30-11:30",,-,امكان دارد
2003,مهندسي شهيد نيكبخت,مهندسي شيمي,2418416_01,روش هاي اندازه گيري كميت هاي مهندسي شيمي,2,0,35,25,0,مختلط,رزاقي كيانوش,"درس(ت): دوشنبه    13:00-15:00 مکان: سالن كنفرانس شيمي
  امتحان(1404.11.05)  ساعت : 09:30-11:30",,-,امكان دارد
2004,مهندسي شهيد نيكبخت,مهندسي شيمي,2418418_01,امار و طراحي آزمايش ها,2,0,35,3,0,مختلط,زهدي سيد حسين,"درس(ت): يك شنبه   18:00-20:00 مکان: كلاس 210
  امتحان(1404.11.05)  ساعت : 09:30-11:30",,-,امكان دارد
2005,مهندسي شهيد نيكبخت,مهندسي شيمي,2418423_01,مباني صنايع شيميايي معدني,2,0,35,15,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): دوشنبه    13:00-15:00 مکان: كلاس 106
  امتحان(1404.11.04)  ساعت : 09:30-11:30",,-,امكان دارد
2006,مهندسي شهيد نيكبخت,مهندسي شيمي,2418425_01,فناوري پودر,2,0,35,1,0,مختلط,ذاكري مژگان,"درس(ت): يك شنبه   15:00-17:00 مکان: كلاس 210
  امتحان(1404.10.29)  ساعت : 09:30-11:30",,-,امكان دارد
2007,مهندسي شهيد نيكبخت,مهندسي شيمي,2418429_01,توزيع و انتقال گاز,3,0,35,17,0,مختلط,زيودار مرتضي,"درس(ت): شنبه      13:00-15:00 مکان: كلاس 210
 درس(ت): يك شنبه   09:30-11:30
  امتحان(1404.10.29)  ساعت : 07:30-09:30",,-,امكان دارد
2008,مهندسي شهيد نيكبخت,مهندسي شيمي,2418604_01,سينتيك وطرح راكتورپيشرفته,3,0,15,0,0,مختلط,زهدي سيد حسين,"درس(ت): سه شنبه   13:00-15:00 مکان: كلاس 101
 درس(ت): چهارشنبه  07:30-09:30 مکان: كلاس 210
  امتحان(1404.11.06)  ساعت : 07:30-09:30",,-,امكان دارد
